Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	317.144114216
201408_BolsaFamiliaFolhaPagamento.csv	14131123	480.977220224
201409_BolsaFamiliaFolhaPagamento.csv	14143630	289.770815322
201410_BolsaFamiliaFolhaPagamento.csv	14076919	284.153006616
201411_BolsaFamiliaFolhaPagamento.csv	14109947	285.179867062
201412_BolsaFamiliaFolhaPagamento.csv	14054243	289.209193159

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	287.873173038
201408_BolsaFamiliaFolhaPagamento.csv	14131123	286.429848249
201409_BolsaFamiliaFolhaPagamento.csv	14143630	285.41473045
201410_BolsaFamiliaFolhaPagamento.csv	14076919	283.832404493
201411_BolsaFamiliaFolhaPagamento.csv	14109947	287.342381532
201412_BolsaFamiliaFolhaPagamento.csv	14054243	291.968331555

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	288.229123063
201408_BolsaFamiliaFolhaPagamento.csv	14131123	288.963706485
201409_BolsaFamiliaFolhaPagamento.csv	14143630	284.511367335
201410_BolsaFamiliaFolhaPagamento.csv	14076919	281.633453269
201411_BolsaFamiliaFolhaPagamento.csv	14109947	287.580189933
201412_BolsaFamiliaFolhaPagamento.csv	14054243	298.065355788

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	290.398973642
201408_BolsaFamiliaFolhaPagamento.csv	14131123	289.419112759
201409_BolsaFamiliaFolhaPagamento.csv	14143630	287.342105036
201410_BolsaFamiliaFolhaPagamento.csv	14076919	284.015821316
201411_BolsaFamiliaFolhaPagamento.csv	14109947	283.189035105
201412_BolsaFamiliaFolhaPagamento.csv	14054243	292.498367534

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	288.450795301
201408_BolsaFamiliaFolhaPagamento.csv	14131123	287.035421078
201409_BolsaFamiliaFolhaPagamento.csv	14143630	291.242595691
201410_BolsaFamiliaFolhaPagamento.csv	14076919	285.335341926
201411_BolsaFamiliaFolhaPagamento.csv	14109947	286.133819497
201412_BolsaFamiliaFolhaPagamento.csv	14054243	292.451963807

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	293.105013486
201408_BolsaFamiliaFolhaPagamento.csv	14131123	284.874432022
201409_BolsaFamiliaFolhaPagamento.csv	14143630	287.801277978
201410_BolsaFamiliaFolhaPagamento.csv	14076919	285.92253422
201411_BolsaFamiliaFolhaPagamento.csv	14109947	287.828093847
201412_BolsaFamiliaFolhaPagamento.csv	14054243	294.905824893

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	294.41029574
201408_BolsaFamiliaFolhaPagamento.csv	14131123	288.11089054
201409_BolsaFamiliaFolhaPagamento.csv	14143630	286.542312051
201410_BolsaFamiliaFolhaPagamento.csv	14076919	286.478385619
201411_BolsaFamiliaFolhaPagamento.csv	14109947	289.603331948
201412_BolsaFamiliaFolhaPagamento.csv	14054243	294.148500516

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	290.628964245
201408_BolsaFamiliaFolhaPagamento.csv	14131123	285.509597671
201409_BolsaFamiliaFolhaPagamento.csv	14143630	290.880338129
201410_BolsaFamiliaFolhaPagamento.csv	14076919	285.477390621
201411_BolsaFamiliaFolhaPagamento.csv	14109947	283.660391209
201412_BolsaFamiliaFolhaPagamento.csv	14054243	295.18993336

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	292.019474384
201408_BolsaFamiliaFolhaPagamento.csv	14131123	288.052610664
201409_BolsaFamiliaFolhaPagamento.csv	14143630	286.766802551
201410_BolsaFamiliaFolhaPagamento.csv	14076919	287.472331371
201411_BolsaFamiliaFolhaPagamento.csv	14109947	289.147346572
201412_BolsaFamiliaFolhaPagamento.csv	14054243	300.79361985

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	293.004543584
201408_BolsaFamiliaFolhaPagamento.csv	14131123	286.623786473
201409_BolsaFamiliaFolhaPagamento.csv	14143630	287.63554675
201410_BolsaFamiliaFolhaPagamento.csv	14076919	283.663929782
201411_BolsaFamiliaFolhaPagamento.csv	14109947	289.626123986
201412_BolsaFamiliaFolhaPagamento.csv	14054243	293.769449769

