Arquivo	Registros	Tempo
201603_BolsaFamiliaFolhaPagamento.csv	13868458	265.660112863
201604_BolsaFamiliaFolhaPagamento.csv	13932487	271.141563393
201605_BolsaFamiliaFolhaPagamento.csv	13872465	268.073728962
201606_BolsaFamiliaFolhaPagamento.csv	13849866	272.305671885

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	273.144973219
201408_BolsaFamiliaFolhaPagamento.csv	14131123	274.269168496
201409_BolsaFamiliaFolhaPagamento.csv	14143630	270.775296342
201410_BolsaFamiliaFolhaPagamento.csv	14076919	272.122718191
201411_BolsaFamiliaFolhaPagamento.csv	14109947	274.782639225
201412_BolsaFamiliaFolhaPagamento.csv	14054243	270.71134188
201501_BolsaFamiliaFolhaPagamento.csv	14026988	291.411463519
201502_BolsaFamiliaFolhaPagamento.csv	14042558	273.415793367
201503_BolsaFamiliaFolhaPagamento.csv	14004026	267.430006191
201504_BolsaFamiliaFolhaPagamento.csv	13787678	262.675076856
201505_BolsaFamiliaFolhaPagamento.csv	13779988	269.913196895
201506_BolsaFamiliaFolhaPagamento.csv	13753665	267.867685599
201507_BolsaFamiliaFolhaPagamento.csv	13861879	278.024076922
201508_BolsaFamiliaFolhaPagamento.csv	13823829	270.531110526
201509_BolsaFamiliaFolhaPagamento.csv	13912767	270.175790321
201510_BolsaFamiliaFolhaPagamento.csv	14002752	273.348662117
201511_BolsaFamiliaFolhaPagamento.csv	13815096	269.221856658
201512_BolsaFamiliaFolhaPagamento.csv	13980491	273.766767638
201601_BolsaFamiliaFolhaPagamento.csv	14020581	274.342652677
201602_BolsaFamiliaFolhaPagamento.csv	14008965	285.284268632
201603_BolsaFamiliaFolhaPagamento.csv	13868458	270.870581663
201604_BolsaFamiliaFolhaPagamento.csv	13932487	267.641915122
201605_BolsaFamiliaFolhaPagamento.csv	13872465	266.32982006
201606_BolsaFamiliaFolhaPagamento.csv	13849866	269.281565227

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	270.623096557
201408_BolsaFamiliaFolhaPagamento.csv	14131123	275.626015624
201409_BolsaFamiliaFolhaPagamento.csv	14143630	271.079510278
201410_BolsaFamiliaFolhaPagamento.csv	14076919	275.466070658
201411_BolsaFamiliaFolhaPagamento.csv	14109947	270.037338056
201412_BolsaFamiliaFolhaPagamento.csv	14054243	272.759423052
201501_BolsaFamiliaFolhaPagamento.csv	14026988	288.585778753
201502_BolsaFamiliaFolhaPagamento.csv	14042558	280.316533715
201503_BolsaFamiliaFolhaPagamento.csv	14004026	265.877468391
201504_BolsaFamiliaFolhaPagamento.csv	13787678	267.471627476
201505_BolsaFamiliaFolhaPagamento.csv	13779988	271.000650835
201506_BolsaFamiliaFolhaPagamento.csv	13753665	268.950443512
201507_BolsaFamiliaFolhaPagamento.csv	13861879	277.106246078
201508_BolsaFamiliaFolhaPagamento.csv	13823829	276.363505153
201509_BolsaFamiliaFolhaPagamento.csv	13912767	271.865028636
201510_BolsaFamiliaFolhaPagamento.csv	14002752	274.692294351
201511_BolsaFamiliaFolhaPagamento.csv	13815096	263.091804034
201512_BolsaFamiliaFolhaPagamento.csv	13980491	273.645412986
201601_BolsaFamiliaFolhaPagamento.csv	14020581	272.870567365
201602_BolsaFamiliaFolhaPagamento.csv	14008965	287.460316631
201603_BolsaFamiliaFolhaPagamento.csv	13868458	269.011631491
201604_BolsaFamiliaFolhaPagamento.csv	13932487	272.161178976
201605_BolsaFamiliaFolhaPagamento.csv	13872465	272.290038408
201606_BolsaFamiliaFolhaPagamento.csv	13849866	279.592494186

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	272.997198356
201408_BolsaFamiliaFolhaPagamento.csv	14131123	275.931356597
201409_BolsaFamiliaFolhaPagamento.csv	14143630	267.749705217
201410_BolsaFamiliaFolhaPagamento.csv	14076919	275.178279476
201411_BolsaFamiliaFolhaPagamento.csv	14109947	271.330281862
201412_BolsaFamiliaFolhaPagamento.csv	14054243	269.317764334
201501_BolsaFamiliaFolhaPagamento.csv	14026988	290.437240442
201502_BolsaFamiliaFolhaPagamento.csv	14042558	273.460705715
201503_BolsaFamiliaFolhaPagamento.csv	14004026	268.895248591
201504_BolsaFamiliaFolhaPagamento.csv	13787678	269.757548465
201505_BolsaFamiliaFolhaPagamento.csv	13779988	266.822810682
201506_BolsaFamiliaFolhaPagamento.csv	13753665	270.108672757
201507_BolsaFamiliaFolhaPagamento.csv	13861879	280.105207714
201508_BolsaFamiliaFolhaPagamento.csv	13823829	278.138457409
201509_BolsaFamiliaFolhaPagamento.csv	13912767	273.652457411
201510_BolsaFamiliaFolhaPagamento.csv	14002752	277.727964513
201511_BolsaFamiliaFolhaPagamento.csv	13815096	261.090976087
201512_BolsaFamiliaFolhaPagamento.csv	13980491	273.67324602
201601_BolsaFamiliaFolhaPagamento.csv	14020581	271.618337314
201602_BolsaFamiliaFolhaPagamento.csv	14008965	279.035620501
201603_BolsaFamiliaFolhaPagamento.csv	13868458	264.520629535
201604_BolsaFamiliaFolhaPagamento.csv	13932487	273.384102486
201605_BolsaFamiliaFolhaPagamento.csv	13872465	265.836332772
201606_BolsaFamiliaFolhaPagamento.csv	13849866	275.181387857

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	272.365763321
201408_BolsaFamiliaFolhaPagamento.csv	14131123	277.884324397
201409_BolsaFamiliaFolhaPagamento.csv	14143630	264.049339388
201410_BolsaFamiliaFolhaPagamento.csv	14076919	271.087095521
201411_BolsaFamiliaFolhaPagamento.csv	14109947	271.36489172
201412_BolsaFamiliaFolhaPagamento.csv	14054243	276.410817304
201501_BolsaFamiliaFolhaPagamento.csv	14026988	286.752883931
201502_BolsaFamiliaFolhaPagamento.csv	14042558	275.237356607
201503_BolsaFamiliaFolhaPagamento.csv	14004026	268.880223119
201504_BolsaFamiliaFolhaPagamento.csv	13787678	270.579744269
201505_BolsaFamiliaFolhaPagamento.csv	13779988	267.371924293
201506_BolsaFamiliaFolhaPagamento.csv	13753665	268.519504546
201507_BolsaFamiliaFolhaPagamento.csv	13861879	283.054694204
201508_BolsaFamiliaFolhaPagamento.csv	13823829	272.960096736
201509_BolsaFamiliaFolhaPagamento.csv	13912767	268.369347142
