Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	265.121163258
201408_BolsaFamiliaFolhaPagamento.csv	14131123	260.79778348
201409_BolsaFamiliaFolhaPagamento.csv	14143630	261.98326325
201410_BolsaFamiliaFolhaPagamento.csv	14076919	260.80659581
201411_BolsaFamiliaFolhaPagamento.csv	14109947	257.560419214
201412_BolsaFamiliaFolhaPagamento.csv	14054243	260.119148336
201501_BolsaFamiliaFolhaPagamento.csv	14026988	264.586008131
201502_BolsaFamiliaFolhaPagamento.csv	14042558	259.399046263
201503_BolsaFamiliaFolhaPagamento.csv	14004026	261.446642077
201504_BolsaFamiliaFolhaPagamento.csv	13787678	256.926202688
201505_BolsaFamiliaFolhaPagamento.csv	13779988	269.269375685
201506_BolsaFamiliaFolhaPagamento.csv	13753665	258.289815252

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	265.249401774
201408_BolsaFamiliaFolhaPagamento.csv	14131123	260.772675027
201409_BolsaFamiliaFolhaPagamento.csv	14143630	262.30421624
201410_BolsaFamiliaFolhaPagamento.csv	14076919	264.575558834
201411_BolsaFamiliaFolhaPagamento.csv	14109947	258.727030206
201412_BolsaFamiliaFolhaPagamento.csv	14054243	261.725336229
201501_BolsaFamiliaFolhaPagamento.csv	14026988	258.940565949
201502_BolsaFamiliaFolhaPagamento.csv	14042558	260.08087883
201503_BolsaFamiliaFolhaPagamento.csv	14004026	259.327420657
201504_BolsaFamiliaFolhaPagamento.csv	13787678	250.011531217
201505_BolsaFamiliaFolhaPagamento.csv	13779988	254.464001579
201506_BolsaFamiliaFolhaPagamento.csv	13753665	251.557285854

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	262.03099906
201408_BolsaFamiliaFolhaPagamento.csv	14131123	258.106339705
201409_BolsaFamiliaFolhaPagamento.csv	14143630	256.44253345
201410_BolsaFamiliaFolhaPagamento.csv	14076919	259.810093458
201411_BolsaFamiliaFolhaPagamento.csv	14109947	260.298095433
201412_BolsaFamiliaFolhaPagamento.csv	14054243	256.312750198
201501_BolsaFamiliaFolhaPagamento.csv	14026988	259.710324436
201502_BolsaFamiliaFolhaPagamento.csv	14042558	258.313290856
201503_BolsaFamiliaFolhaPagamento.csv	14004026	258.83472095
201504_BolsaFamiliaFolhaPagamento.csv	13787678	253.098036255
201505_BolsaFamiliaFolhaPagamento.csv	13779988	259.465922887
201506_BolsaFamiliaFolhaPagamento.csv	13753665	253.214885817

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	263.868250633
201408_BolsaFamiliaFolhaPagamento.csv	14131123	258.040029666
201409_BolsaFamiliaFolhaPagamento.csv	14143630	259.744323961
201410_BolsaFamiliaFolhaPagamento.csv	14076919	262.156238086
201411_BolsaFamiliaFolhaPagamento.csv	14109947	257.205478606
201412_BolsaFamiliaFolhaPagamento.csv	14054243	257.967006728
201501_BolsaFamiliaFolhaPagamento.csv	14026988	260.943727023
201502_BolsaFamiliaFolhaPagamento.csv	14042558	257.706335333
201503_BolsaFamiliaFolhaPagamento.csv	14004026	254.036906155
201504_BolsaFamiliaFolhaPagamento.csv	13787678	251.925080905
201505_BolsaFamiliaFolhaPagamento.csv	13779988	259.453039387
201506_BolsaFamiliaFolhaPagamento.csv	13753665	254.681546772

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	262.961003498
201408_BolsaFamiliaFolhaPagamento.csv	14131123	258.807252917
201409_BolsaFamiliaFolhaPagamento.csv	14143630	258.79017316
201410_BolsaFamiliaFolhaPagamento.csv	14076919	258.613228809
201411_BolsaFamiliaFolhaPagamento.csv	14109947	257.669411046
201412_BolsaFamiliaFolhaPagamento.csv	14054243	259.603295284
201501_BolsaFamiliaFolhaPagamento.csv	14026988	260.882986775
201502_BolsaFamiliaFolhaPagamento.csv	14042558	256.650403733
201503_BolsaFamiliaFolhaPagamento.csv	14004026	258.971206126
201504_BolsaFamiliaFolhaPagamento.csv	13787678	252.143830285
201505_BolsaFamiliaFolhaPagamento.csv	13779988	259.854338506
201506_BolsaFamiliaFolhaPagamento.csv	13753665	250.468409829

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	262.838584543
201408_BolsaFamiliaFolhaPagamento.csv	14131123	255.828803203
201409_BolsaFamiliaFolhaPagamento.csv	14143630	260.659563565
201410_BolsaFamiliaFolhaPagamento.csv	14076919	261.436414069
201411_BolsaFamiliaFolhaPagamento.csv	14109947	262.169268565
201412_BolsaFamiliaFolhaPagamento.csv	14054243	259.954652835
201501_BolsaFamiliaFolhaPagamento.csv	14026988	258.719464449
201502_BolsaFamiliaFolhaPagamento.csv	14042558	259.989074571
201503_BolsaFamiliaFolhaPagamento.csv	14004026	259.590174936
201504_BolsaFamiliaFolhaPagamento.csv	13787678	253.210532088
201505_BolsaFamiliaFolhaPagamento.csv	13779988	262.78444457
201506_BolsaFamiliaFolhaPagamento.csv	13753665	255.123338643

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	265.189951336
201408_BolsaFamiliaFolhaPagamento.csv	14131123	256.473686706
201409_BolsaFamiliaFolhaPagamento.csv	14143630	261.428727893
201410_BolsaFamiliaFolhaPagamento.csv	14076919	262.812304601
201411_BolsaFamiliaFolhaPagamento.csv	14109947	256.342834388
201412_BolsaFamiliaFolhaPagamento.csv	14054243	262.018449742
201501_BolsaFamiliaFolhaPagamento.csv	14026988	259.392445593
201502_BolsaFamiliaFolhaPagamento.csv	14042558	260.397564956
201503_BolsaFamiliaFolhaPagamento.csv	14004026	256.367613765
201504_BolsaFamiliaFolhaPagamento.csv	13787678	255.02200362
201505_BolsaFamiliaFolhaPagamento.csv	13779988	255.728537877
201506_BolsaFamiliaFolhaPagamento.csv	13753665	255.685585126

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	264.623290106
201408_BolsaFamiliaFolhaPagamento.csv	14131123	260.033775438
201409_BolsaFamiliaFolhaPagamento.csv	14143630	263.052978565
201410_BolsaFamiliaFolhaPagamento.csv	14076919	262.987253062
201411_BolsaFamiliaFolhaPagamento.csv	14109947	258.819251805
201412_BolsaFamiliaFolhaPagamento.csv	14054243	257.149703577
201501_BolsaFamiliaFolhaPagamento.csv	14026988	264.554472254
201502_BolsaFamiliaFolhaPagamento.csv	14042558	259.650752966
201503_BolsaFamiliaFolhaPagamento.csv	14004026	263.247369719
201504_BolsaFamiliaFolhaPagamento.csv	13787678	255.467172104
201505_BolsaFamiliaFolhaPagamento.csv	13779988	260.056578174
