Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	282.369597054
201408_BolsaFamiliaFolhaPagamento.csv	14131123	281.365426353
201409_BolsaFamiliaFolhaPagamento.csv	14143630	279.398953537
201410_BolsaFamiliaFolhaPagamento.csv	14076919	280.887686049
201411_BolsaFamiliaFolhaPagamento.csv	14109947	299.923505358
201412_BolsaFamiliaFolhaPagamento.csv	14054243	281.51800191
201501_BolsaFamiliaFolhaPagamento.csv	14026988	280.584331389
201502_BolsaFamiliaFolhaPagamento.csv	14042558	280.69627835
201503_BolsaFamiliaFolhaPagamento.csv	14004026	300.986502854
201504_BolsaFamiliaFolhaPagamento.csv	13787678	282.338758168
201505_BolsaFamiliaFolhaPagamento.csv	13779988	277.546323394
201506_BolsaFamiliaFolhaPagamento.csv	13753665	276.242490591

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	282.747455856
201408_BolsaFamiliaFolhaPagamento.csv	14131123	285.366672165
201409_BolsaFamiliaFolhaPagamento.csv	14143630	285.018714492
201410_BolsaFamiliaFolhaPagamento.csv	14076919	284.119307212
201411_BolsaFamiliaFolhaPagamento.csv	14109947	308.194005765
201412_BolsaFamiliaFolhaPagamento.csv	14054243	288.213023911
201501_BolsaFamiliaFolhaPagamento.csv	14026988	281.953169354
201502_BolsaFamiliaFolhaPagamento.csv	14042558	281.613005059
201503_BolsaFamiliaFolhaPagamento.csv	14004026	305.167791413
201504_BolsaFamiliaFolhaPagamento.csv	13787678	284.295770719
201505_BolsaFamiliaFolhaPagamento.csv	13779988	281.117323076
201506_BolsaFamiliaFolhaPagamento.csv	13753665	277.809223131

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	284.838768874
201408_BolsaFamiliaFolhaPagamento.csv	14131123	289.34238276
201409_BolsaFamiliaFolhaPagamento.csv	14143630	286.661808874
201410_BolsaFamiliaFolhaPagamento.csv	14076919	288.450534458
201411_BolsaFamiliaFolhaPagamento.csv	14109947	312.528833677
201412_BolsaFamiliaFolhaPagamento.csv	14054243	291.202840319
201501_BolsaFamiliaFolhaPagamento.csv	14026988	280.967900131
201502_BolsaFamiliaFolhaPagamento.csv	14042558	289.291999624
201503_BolsaFamiliaFolhaPagamento.csv	14004026	315.693571036
201504_BolsaFamiliaFolhaPagamento.csv	13787678	285.2328879
201505_BolsaFamiliaFolhaPagamento.csv	13779988	282.78946633
201506_BolsaFamiliaFolhaPagamento.csv	13753665	281.944748493

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	284.456950571
201408_BolsaFamiliaFolhaPagamento.csv	14131123	276.418561451
201409_BolsaFamiliaFolhaPagamento.csv	14143630	278.410073897
201410_BolsaFamiliaFolhaPagamento.csv	14076919	274.383839659
201411_BolsaFamiliaFolhaPagamento.csv	14109947	293.067132738
201412_BolsaFamiliaFolhaPagamento.csv	14054243	283.19598752
201501_BolsaFamiliaFolhaPagamento.csv	14026988	275.002076027
201502_BolsaFamiliaFolhaPagamento.csv	14042558	277.682984533
201503_BolsaFamiliaFolhaPagamento.csv	14004026	293.617684066
201504_BolsaFamiliaFolhaPagamento.csv	13787678	273.618579328
201505_BolsaFamiliaFolhaPagamento.csv	13779988	274.629381245
201506_BolsaFamiliaFolhaPagamento.csv	13753665	268.954431969

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	279.559166222
201408_BolsaFamiliaFolhaPagamento.csv	14131123	279.758441853
201409_BolsaFamiliaFolhaPagamento.csv	14143630	279.305161059
201410_BolsaFamiliaFolhaPagamento.csv	14076919	277.360316153
201411_BolsaFamiliaFolhaPagamento.csv	14109947	296.698712899
201412_BolsaFamiliaFolhaPagamento.csv	14054243	284.621429412
201501_BolsaFamiliaFolhaPagamento.csv	14026988	275.870785957
201502_BolsaFamiliaFolhaPagamento.csv	14042558	279.657057605
201503_BolsaFamiliaFolhaPagamento.csv	14004026	293.536213432
201504_BolsaFamiliaFolhaPagamento.csv	13787678	277.999667352
201505_BolsaFamiliaFolhaPagamento.csv	13779988	274.370216312
201506_BolsaFamiliaFolhaPagamento.csv	13753665	274.479436724

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	280.007365275
201408_BolsaFamiliaFolhaPagamento.csv	14131123	281.569111216
201409_BolsaFamiliaFolhaPagamento.csv	14143630	281.447132739
201410_BolsaFamiliaFolhaPagamento.csv	14076919	279.186593629
201411_BolsaFamiliaFolhaPagamento.csv	14109947	301.403657347
201412_BolsaFamiliaFolhaPagamento.csv	14054243	282.73547218
201501_BolsaFamiliaFolhaPagamento.csv	14026988	279.905188736
201502_BolsaFamiliaFolhaPagamento.csv	14042558	280.895186139
201503_BolsaFamiliaFolhaPagamento.csv	14004026	301.240778512
201504_BolsaFamiliaFolhaPagamento.csv	13787678	278.700029541
201505_BolsaFamiliaFolhaPagamento.csv	13779988	278.852937704
201506_BolsaFamiliaFolhaPagamento.csv	13753665	275.718291521

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	280.519390237
201408_BolsaFamiliaFolhaPagamento.csv	14131123	283.813545885
201409_BolsaFamiliaFolhaPagamento.csv	14143630	286.206033042
201410_BolsaFamiliaFolhaPagamento.csv	14076919	285.183064551
201411_BolsaFamiliaFolhaPagamento.csv	14109947	307.291741933
201412_BolsaFamiliaFolhaPagamento.csv	14054243	287.618588328
201501_BolsaFamiliaFolhaPagamento.csv	14026988	282.95898289
201502_BolsaFamiliaFolhaPagamento.csv	14042558	284.005905148
201503_BolsaFamiliaFolhaPagamento.csv	14004026	303.376133619
201504_BolsaFamiliaFolhaPagamento.csv	13787678	282.222077813
201505_BolsaFamiliaFolhaPagamento.csv	13779988	279.179091981
201506_BolsaFamiliaFolhaPagamento.csv	13753665	280.036059617

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	284.889005921
201408_BolsaFamiliaFolhaPagamento.csv	14131123	282.40603796
201409_BolsaFamiliaFolhaPagamento.csv	14143630	286.963267077
201410_BolsaFamiliaFolhaPagamento.csv	14076919	286.404725867
201411_BolsaFamiliaFolhaPagamento.csv	14109947	314.379222381
201412_BolsaFamiliaFolhaPagamento.csv	14054243	289.833246845
201501_BolsaFamiliaFolhaPagamento.csv	14026988	289.279858406
201502_BolsaFamiliaFolhaPagamento.csv	14042558	290.301421164
201503_BolsaFamiliaFolhaPagamento.csv	14004026	309.988503264
201504_BolsaFamiliaFolhaPagamento.csv	13787678	285.432700074
201505_BolsaFamiliaFolhaPagamento.csv	13779988	282.012108242
201506_BolsaFamiliaFolhaPagamento.csv	13753665	270.63446967

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	275.249070973
201408_BolsaFamiliaFolhaPagamento.csv	14131123	279.579058297
201409_BolsaFamiliaFolhaPagamento.csv	14143630	279.995674934
201410_BolsaFamiliaFolhaPagamento.csv	14076919	281.348645912
201411_BolsaFamiliaFolhaPagamento.csv	14109947	296.924638416
201412_BolsaFamiliaFolhaPagamento.csv	14054243	283.978992892
201501_BolsaFamiliaFolhaPagamento.csv	14026988	278.022653545
201502_BolsaFamiliaFolhaPagamento.csv	14042558	281.072441448
201503_BolsaFamiliaFolhaPagamento.csv	14004026	294.498384986
201504_BolsaFamiliaFolhaPagamento.csv	13787678	279.64142758
201505_BolsaFamiliaFolhaPagamento.csv	13779988	277.087289849
201506_BolsaFamiliaFolhaPagamento.csv	13753665	273.123801774

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	280.004340311
201408_BolsaFamiliaFolhaPagamento.csv	14131123	280.08876607
201409_BolsaFamiliaFolhaPagamento.csv	14143630	283.943271978
201410_BolsaFamiliaFolhaPagamento.csv	14076919	280.574009721
201411_BolsaFamiliaFolhaPagamento.csv	14109947	303.095165237
201412_BolsaFamiliaFolhaPagamento.csv	14054243	284.283543479
201501_BolsaFamiliaFolhaPagamento.csv	14026988	280.825624938
201502_BolsaFamiliaFolhaPagamento.csv	14042558	279.742295077
201503_BolsaFamiliaFolhaPagamento.csv	14004026	301.082322777
201504_BolsaFamiliaFolhaPagamento.csv	13787678	280.541379575
201505_BolsaFamiliaFolhaPagamento.csv	13779988	280.12962899
201506_BolsaFamiliaFolhaPagamento.csv	13753665	276.787330972

