Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	296.123707456
201408_BolsaFamiliaFolhaPagamento.csv	14131123	263.335687492
201409_BolsaFamiliaFolhaPagamento.csv	14143630	264.681522546
201410_BolsaFamiliaFolhaPagamento.csv	14076919	269.748918685
201411_BolsaFamiliaFolhaPagamento.csv	14109947	258.547116719
201412_BolsaFamiliaFolhaPagamento.csv	14054243	259.547537032

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	261.034567827
201408_BolsaFamiliaFolhaPagamento.csv	14131123	254.164809518
201409_BolsaFamiliaFolhaPagamento.csv	14143630	260.880135832
201410_BolsaFamiliaFolhaPagamento.csv	14076919	259.951179222
201411_BolsaFamiliaFolhaPagamento.csv	14109947	259.045446739
201412_BolsaFamiliaFolhaPagamento.csv	14054243	259.689777465

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	257.406488597
201408_BolsaFamiliaFolhaPagamento.csv	14131123	256.889683939
201409_BolsaFamiliaFolhaPagamento.csv	14143630	256.178199693
201410_BolsaFamiliaFolhaPagamento.csv	14076919	256.886652398
201411_BolsaFamiliaFolhaPagamento.csv	14109947	255.420899667
201412_BolsaFamiliaFolhaPagamento.csv	14054243	254.853219762

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	262.872892537
201408_BolsaFamiliaFolhaPagamento.csv	14131123	255.511843528
201409_BolsaFamiliaFolhaPagamento.csv	14143630	257.791875177
201410_BolsaFamiliaFolhaPagamento.csv	14076919	259.132510501
201411_BolsaFamiliaFolhaPagamento.csv	14109947	258.456738098
201412_BolsaFamiliaFolhaPagamento.csv	14054243	257.8584457

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	261.349452863
201408_BolsaFamiliaFolhaPagamento.csv	14131123	259.796091144
201409_BolsaFamiliaFolhaPagamento.csv	14143630	258.185875026
201410_BolsaFamiliaFolhaPagamento.csv	14076919	258.343746707
201411_BolsaFamiliaFolhaPagamento.csv	14109947	255.145039947
201412_BolsaFamiliaFolhaPagamento.csv	14054243	257.396590927

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	258.344672013
201408_BolsaFamiliaFolhaPagamento.csv	14131123	257.208549861
201409_BolsaFamiliaFolhaPagamento.csv	14143630	259.279964864
201410_BolsaFamiliaFolhaPagamento.csv	14076919	256.904580402
201411_BolsaFamiliaFolhaPagamento.csv	14109947	254.930642805
201412_BolsaFamiliaFolhaPagamento.csv	14054243	256.540334991

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	257.49145407
201408_BolsaFamiliaFolhaPagamento.csv	14131123	254.871994378
201409_BolsaFamiliaFolhaPagamento.csv	14143630	258.835884264
201410_BolsaFamiliaFolhaPagamento.csv	14076919	258.660535832
201411_BolsaFamiliaFolhaPagamento.csv	14109947	256.538638702
201412_BolsaFamiliaFolhaPagamento.csv	14054243	257.478880463

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	260.213507989
201408_BolsaFamiliaFolhaPagamento.csv	14131123	256.057537126
201409_BolsaFamiliaFolhaPagamento.csv	14143630	259.160849778
201410_BolsaFamiliaFolhaPagamento.csv	14076919	256.239116827
201411_BolsaFamiliaFolhaPagamento.csv	14109947	257.284177896
201412_BolsaFamiliaFolhaPagamento.csv	14054243	255.892784541

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	261.419864669
201408_BolsaFamiliaFolhaPagamento.csv	14131123	258.610722507
201409_BolsaFamiliaFolhaPagamento.csv	14143630	256.661508733
201410_BolsaFamiliaFolhaPagamento.csv	14076919	258.081311127
201411_BolsaFamiliaFolhaPagamento.csv	14109947	259.898876641
201412_BolsaFamiliaFolhaPagamento.csv	14054243	258.290099259

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	265.504783947
201408_BolsaFamiliaFolhaPagamento.csv	14131123	256.499604305
201409_BolsaFamiliaFolhaPagamento.csv	14143630	256.897237825
201410_BolsaFamiliaFolhaPagamento.csv	14076919	255.512167256
201411_BolsaFamiliaFolhaPagamento.csv	14109947	256.745991605
201412_BolsaFamiliaFolhaPagamento.csv	14054243	257.110678877

