Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	283.629645093
201408_BolsaFamiliaFolhaPagamento.csv	14131123	284.638373167
201409_BolsaFamiliaFolhaPagamento.csv	14143630	283.310618492
201410_BolsaFamiliaFolhaPagamento.csv	14076919	284.891608017
201411_BolsaFamiliaFolhaPagamento.csv	14109947	310.248662518
201412_BolsaFamiliaFolhaPagamento.csv	14054243	293.880018535
201501_BolsaFamiliaFolhaPagamento.csv	14026988	280.958884569
201502_BolsaFamiliaFolhaPagamento.csv	14042558	287.988818811
201503_BolsaFamiliaFolhaPagamento.csv	14004026	305.911657809
201504_BolsaFamiliaFolhaPagamento.csv	13787678	282.793980821
201505_BolsaFamiliaFolhaPagamento.csv	13779988	284.400588496
201506_BolsaFamiliaFolhaPagamento.csv	13753665	277.490522967
201507_BolsaFamiliaFolhaPagamento.csv	13861879	305.410063495
201508_BolsaFamiliaFolhaPagamento.csv	13823829	279.289487455
201509_BolsaFamiliaFolhaPagamento.csv	13912767	289.376426216
201510_BolsaFamiliaFolhaPagamento.csv	14002752	287.544380294
201511_BolsaFamiliaFolhaPagamento.csv	13815096	306.454325925
201512_BolsaFamiliaFolhaPagamento.csv	13980491	309.586511384
201601_BolsaFamiliaFolhaPagamento.csv	14020581	312.435132592
201602_BolsaFamiliaFolhaPagamento.csv	14008965	320.703619223
201603_BolsaFamiliaFolhaPagamento.csv	13868458	296.349202056
201604_BolsaFamiliaFolhaPagamento.csv	13932487	287.315776352
201605_BolsaFamiliaFolhaPagamento.csv	13872465	287.198161438
201606_BolsaFamiliaFolhaPagamento.csv	13849866	279.086194021

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	277.209656774
201408_BolsaFamiliaFolhaPagamento.csv	14131123	279.829886705
201409_BolsaFamiliaFolhaPagamento.csv	14143630	281.803626269
201410_BolsaFamiliaFolhaPagamento.csv	14076919	278.845894612
201411_BolsaFamiliaFolhaPagamento.csv	14109947	298.751066429
201412_BolsaFamiliaFolhaPagamento.csv	14054243	283.63550763
201501_BolsaFamiliaFolhaPagamento.csv	14026988	278.794073588
201502_BolsaFamiliaFolhaPagamento.csv	14042558	278.299000122
201503_BolsaFamiliaFolhaPagamento.csv	14004026	295.763183163
201504_BolsaFamiliaFolhaPagamento.csv	13787678	278.255105743
201505_BolsaFamiliaFolhaPagamento.csv	13779988	277.094510857
201506_BolsaFamiliaFolhaPagamento.csv	13753665	273.846241029
201507_BolsaFamiliaFolhaPagamento.csv	13861879	292.913880403
201508_BolsaFamiliaFolhaPagamento.csv	13823829	275.483863801
201509_BolsaFamiliaFolhaPagamento.csv	13912767	282.053334324
201510_BolsaFamiliaFolhaPagamento.csv	14002752	281.367069611
201511_BolsaFamiliaFolhaPagamento.csv	13815096	297.82756421
201512_BolsaFamiliaFolhaPagamento.csv	13980491	304.664110825
201601_BolsaFamiliaFolhaPagamento.csv	14020581	305.084813082
201602_BolsaFamiliaFolhaPagamento.csv	14008965	307.917113645
201603_BolsaFamiliaFolhaPagamento.csv	13868458	300.224401909
201604_BolsaFamiliaFolhaPagamento.csv	13932487	301.714203076
201605_BolsaFamiliaFolhaPagamento.csv	13872465	298.329096726
201606_BolsaFamiliaFolhaPagamento.csv	13849866	287.103852813

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	285.710906228
201408_BolsaFamiliaFolhaPagamento.csv	14131123	286.587276299
201409_BolsaFamiliaFolhaPagamento.csv	14143630	287.378478868
201410_BolsaFamiliaFolhaPagamento.csv	14076919	284.068782974
201411_BolsaFamiliaFolhaPagamento.csv	14109947	308.993186517
201412_BolsaFamiliaFolhaPagamento.csv	14054243	287.3312251
201501_BolsaFamiliaFolhaPagamento.csv	14026988	283.976661598
201502_BolsaFamiliaFolhaPagamento.csv	14042558	285.290959447
201503_BolsaFamiliaFolhaPagamento.csv	14004026	306.927522677
201504_BolsaFamiliaFolhaPagamento.csv	13787678	284.483849736
201505_BolsaFamiliaFolhaPagamento.csv	13779988	283.972876095
201506_BolsaFamiliaFolhaPagamento.csv	13753665	279.290612258
201507_BolsaFamiliaFolhaPagamento.csv	13861879	312.236296994
201508_BolsaFamiliaFolhaPagamento.csv	13823829	282.958767877
201509_BolsaFamiliaFolhaPagamento.csv	13912767	291.287873616
201510_BolsaFamiliaFolhaPagamento.csv	14002752	278.341924629
201511_BolsaFamiliaFolhaPagamento.csv	13815096	285.524454477
201512_BolsaFamiliaFolhaPagamento.csv	13980491	299.394880642
201601_BolsaFamiliaFolhaPagamento.csv	14020581	300.277351596
201602_BolsaFamiliaFolhaPagamento.csv	14008965	304.572144166
201603_BolsaFamiliaFolhaPagamento.csv	13868458	299.096771744
201604_BolsaFamiliaFolhaPagamento.csv	13932487	289.375554921
201605_BolsaFamiliaFolhaPagamento.csv	13872465	293.607206082
201606_BolsaFamiliaFolhaPagamento.csv	13849866	279.85289759

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	279.182132072
201408_BolsaFamiliaFolhaPagamento.csv	14131123	282.027334836
201409_BolsaFamiliaFolhaPagamento.csv	14143630	280.684993484
201410_BolsaFamiliaFolhaPagamento.csv	14076919	281.062318622
201411_BolsaFamiliaFolhaPagamento.csv	14109947	301.08213254
201412_BolsaFamiliaFolhaPagamento.csv	14054243	284.008122426
201501_BolsaFamiliaFolhaPagamento.csv	14026988	279.596945383
201502_BolsaFamiliaFolhaPagamento.csv	14042558	281.881291995
201503_BolsaFamiliaFolhaPagamento.csv	14004026	296.187644716
201504_BolsaFamiliaFolhaPagamento.csv	13787678	278.622498397
201505_BolsaFamiliaFolhaPagamento.csv	13779988	279.475558542
201506_BolsaFamiliaFolhaPagamento.csv	13753665	277.043766374
201507_BolsaFamiliaFolhaPagamento.csv	13861879	295.887737842
201508_BolsaFamiliaFolhaPagamento.csv	13823829	279.352807306
201509_BolsaFamiliaFolhaPagamento.csv	13912767	285.706079241
201510_BolsaFamiliaFolhaPagamento.csv	14002752	286.991023734
201511_BolsaFamiliaFolhaPagamento.csv	13815096	300.61979426
201512_BolsaFamiliaFolhaPagamento.csv	13980491	307.542421505
201601_BolsaFamiliaFolhaPagamento.csv	14020581	307.943609137
201602_BolsaFamiliaFolhaPagamento.csv	14008965	315.060784798
201603_BolsaFamiliaFolhaPagamento.csv	13868458	304.964396182
201604_BolsaFamiliaFolhaPagamento.csv	13932487	298.036107817
201605_BolsaFamiliaFolhaPagamento.csv	13872465	295.970333931
201606_BolsaFamiliaFolhaPagamento.csv	13849866	284.646394991

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	286.510773863
201408_BolsaFamiliaFolhaPagamento.csv	14131123	290.306503204
201409_BolsaFamiliaFolhaPagamento.csv	14143630	294.322901199
201410_BolsaFamiliaFolhaPagamento.csv	14076919	292.830172113
201411_BolsaFamiliaFolhaPagamento.csv	14109947	315.44215426
201412_BolsaFamiliaFolhaPagamento.csv	14054243	287.507582755
201501_BolsaFamiliaFolhaPagamento.csv	14026988	281.314656462
201502_BolsaFamiliaFolhaPagamento.csv	14042558	291.418954145
