Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	268.829433799
201408_BolsaFamiliaFolhaPagamento.csv	14131123	266.293682149
201409_BolsaFamiliaFolhaPagamento.csv	14143630	265.045705308
201410_BolsaFamiliaFolhaPagamento.csv	14076919	265.237434249
201411_BolsaFamiliaFolhaPagamento.csv	14109947	265.389478026
201412_BolsaFamiliaFolhaPagamento.csv	14054243	269.049800211

