Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	273.144835004
201408_BolsaFamiliaFolhaPagamento.csv	14131123	274.425737967
201409_BolsaFamiliaFolhaPagamento.csv	14143630	270.334678852
201410_BolsaFamiliaFolhaPagamento.csv	14076919	281.709412128
201411_BolsaFamiliaFolhaPagamento.csv	14109947	281.837396208
201412_BolsaFamiliaFolhaPagamento.csv	14054243	269.491615261

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	273.953439165
201408_BolsaFamiliaFolhaPagamento.csv	14131123	275.60661729
201409_BolsaFamiliaFolhaPagamento.csv	14143630	273.692236754
201410_BolsaFamiliaFolhaPagamento.csv	14076919	283.509888893
201411_BolsaFamiliaFolhaPagamento.csv	14109947	283.488523443
201412_BolsaFamiliaFolhaPagamento.csv	14054243	272.598260854

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	271.614774457
201408_BolsaFamiliaFolhaPagamento.csv	14131123	279.273675844
201409_BolsaFamiliaFolhaPagamento.csv	14143630	281.305979053
201410_BolsaFamiliaFolhaPagamento.csv	14076919	290.963503927
201411_BolsaFamiliaFolhaPagamento.csv	14109947	286.188516067
201412_BolsaFamiliaFolhaPagamento.csv	14054243	278.164701571

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	281.907441208
201408_BolsaFamiliaFolhaPagamento.csv	14131123	283.866656356
201409_BolsaFamiliaFolhaPagamento.csv	14143630	279.813336778
201410_BolsaFamiliaFolhaPagamento.csv	14076919	284.362245424
201411_BolsaFamiliaFolhaPagamento.csv	14109947	295.17346591
201412_BolsaFamiliaFolhaPagamento.csv	14054243	276.079299897

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	283.238497309
201408_BolsaFamiliaFolhaPagamento.csv	14131123	283.544887663
201409_BolsaFamiliaFolhaPagamento.csv	14143630	278.560454474
201410_BolsaFamiliaFolhaPagamento.csv	14076919	293.391383551
201411_BolsaFamiliaFolhaPagamento.csv	14109947	296.654999831
201412_BolsaFamiliaFolhaPagamento.csv	14054243	279.971815318

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	282.883737234
201408_BolsaFamiliaFolhaPagamento.csv	14131123	284.867883159
201409_BolsaFamiliaFolhaPagamento.csv	14143630	287.440277605
201410_BolsaFamiliaFolhaPagamento.csv	14076919	296.446914657
201411_BolsaFamiliaFolhaPagamento.csv	14109947	296.212565212
201412_BolsaFamiliaFolhaPagamento.csv	14054243	288.488648725

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	288.824516578
201408_BolsaFamiliaFolhaPagamento.csv	14131123	289.332880809
201409_BolsaFamiliaFolhaPagamento.csv	14143630	293.363951216
201410_BolsaFamiliaFolhaPagamento.csv	14076919	279.248720337
201411_BolsaFamiliaFolhaPagamento.csv	14109947	277.883194337
201412_BolsaFamiliaFolhaPagamento.csv	14054243	267.788299757

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	271.811139937
201408_BolsaFamiliaFolhaPagamento.csv	14131123	271.197876761
201409_BolsaFamiliaFolhaPagamento.csv	14143630	271.499190419
201410_BolsaFamiliaFolhaPagamento.csv	14076919	283.213128061
201411_BolsaFamiliaFolhaPagamento.csv	14109947	284.927336475
201412_BolsaFamiliaFolhaPagamento.csv	14054243	264.69052496

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	274.987447354
201408_BolsaFamiliaFolhaPagamento.csv	14131123	278.083688244
201409_BolsaFamiliaFolhaPagamento.csv	14143630	270.040437363
201410_BolsaFamiliaFolhaPagamento.csv	14076919	281.647991649
201411_BolsaFamiliaFolhaPagamento.csv	14109947	285.610778928
201412_BolsaFamiliaFolhaPagamento.csv	14054243	278.207059649

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	278.208545778
201408_BolsaFamiliaFolhaPagamento.csv	14131123	280.620939619
201409_BolsaFamiliaFolhaPagamento.csv	14143630	269.695146539
201410_BolsaFamiliaFolhaPagamento.csv	14076919	286.097281802
201411_BolsaFamiliaFolhaPagamento.csv	14109947	287.966773148
201412_BolsaFamiliaFolhaPagamento.csv	14054243	276.216270677

