Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	274.3545155
201408_BolsaFamiliaFolhaPagamento.csv	14131123	275.462860918
201409_BolsaFamiliaFolhaPagamento.csv	14143630	271.117626845
201410_BolsaFamiliaFolhaPagamento.csv	14076919	273.43871881
201411_BolsaFamiliaFolhaPagamento.csv	14109947	272.903867172
201412_BolsaFamiliaFolhaPagamento.csv	14054243	278.31372868

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	273.426580244
201408_BolsaFamiliaFolhaPagamento.csv	14131123	271.556460492
201409_BolsaFamiliaFolhaPagamento.csv	14143630	272.202399234
201410_BolsaFamiliaFolhaPagamento.csv	14076919	275.079691533
201411_BolsaFamiliaFolhaPagamento.csv	14109947	271.845899278
201412_BolsaFamiliaFolhaPagamento.csv	14054243	276.138934743

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	274.700747716
201408_BolsaFamiliaFolhaPagamento.csv	14131123	271.129370268
201409_BolsaFamiliaFolhaPagamento.csv	14143630	272.015666403
201410_BolsaFamiliaFolhaPagamento.csv	14076919	272.194251553
201411_BolsaFamiliaFolhaPagamento.csv	14109947	273.193169477
201412_BolsaFamiliaFolhaPagamento.csv	14054243	274.808964451

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	275.440039449
201408_BolsaFamiliaFolhaPagamento.csv	14131123	271.671335389
201409_BolsaFamiliaFolhaPagamento.csv	14143630	270.35921069
201410_BolsaFamiliaFolhaPagamento.csv	14076919	271.261701226
201411_BolsaFamiliaFolhaPagamento.csv	14109947	271.519224349
201412_BolsaFamiliaFolhaPagamento.csv	14054243	273.992080779

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	280.888732665
201408_BolsaFamiliaFolhaPagamento.csv	14131123	273.855584576
201409_BolsaFamiliaFolhaPagamento.csv	14143630	271.854192374
201410_BolsaFamiliaFolhaPagamento.csv	14076919	272.675724685
201411_BolsaFamiliaFolhaPagamento.csv	14109947	276.214535225
201412_BolsaFamiliaFolhaPagamento.csv	14054243	273.257115045

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	273.48290096
201408_BolsaFamiliaFolhaPagamento.csv	14131123	269.486454502
201409_BolsaFamiliaFolhaPagamento.csv	14143630	269.647658308
201410_BolsaFamiliaFolhaPagamento.csv	14076919	271.402967523
201411_BolsaFamiliaFolhaPagamento.csv	14109947	271.451528828
201412_BolsaFamiliaFolhaPagamento.csv	14054243	272.410520719

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	273.460482182
201408_BolsaFamiliaFolhaPagamento.csv	14131123	269.387896988
201409_BolsaFamiliaFolhaPagamento.csv	14143630	270.259512435
201410_BolsaFamiliaFolhaPagamento.csv	14076919	270.321788269
201411_BolsaFamiliaFolhaPagamento.csv	14109947	271.842874267
201412_BolsaFamiliaFolhaPagamento.csv	14054243	273.745356059

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	274.953467216
201408_BolsaFamiliaFolhaPagamento.csv	14131123	273.038189967
201409_BolsaFamiliaFolhaPagamento.csv	14143630	271.180734313
201410_BolsaFamiliaFolhaPagamento.csv	14076919	271.368555916
201411_BolsaFamiliaFolhaPagamento.csv	14109947	271.237511879
201412_BolsaFamiliaFolhaPagamento.csv	14054243	271.251191084

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	274.925262973
201408_BolsaFamiliaFolhaPagamento.csv	14131123	271.87469931
201409_BolsaFamiliaFolhaPagamento.csv	14143630	271.486808927
201410_BolsaFamiliaFolhaPagamento.csv	14076919	272.102734454
201411_BolsaFamiliaFolhaPagamento.csv	14109947	271.714065436
201412_BolsaFamiliaFolhaPagamento.csv	14054243	272.56205503

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	274.728906348
201408_BolsaFamiliaFolhaPagamento.csv	14131123	271.30660096
201409_BolsaFamiliaFolhaPagamento.csv	14143630	271.111565351
201410_BolsaFamiliaFolhaPagamento.csv	14076919	272.982291137
201411_BolsaFamiliaFolhaPagamento.csv	14109947	271.481116604
201412_BolsaFamiliaFolhaPagamento.csv	14054243	272.507520792

