Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	248.894325028
201408_BolsaFamiliaFolhaPagamento.csv	14131123	257.24761748
201409_BolsaFamiliaFolhaPagamento.csv	14143630	263.388432315
201410_BolsaFamiliaFolhaPagamento.csv	14076919	275.829108583
201411_BolsaFamiliaFolhaPagamento.csv	14109947	268.656033522
201412_BolsaFamiliaFolhaPagamento.csv	14054243	278.888774675

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	243.350680325
201408_BolsaFamiliaFolhaPagamento.csv	14131123	242.943669912
201409_BolsaFamiliaFolhaPagamento.csv	14143630	244.932268776
201410_BolsaFamiliaFolhaPagamento.csv	14076919	256.524920638
201411_BolsaFamiliaFolhaPagamento.csv	14109947	240.97129727
201412_BolsaFamiliaFolhaPagamento.csv	14054243	249.725857262

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	245.76094954
201408_BolsaFamiliaFolhaPagamento.csv	14131123	245.884168006
201409_BolsaFamiliaFolhaPagamento.csv	14143630	255.289750983
201410_BolsaFamiliaFolhaPagamento.csv	14076919	261.877567592
201411_BolsaFamiliaFolhaPagamento.csv	14109947	252.421019021
201412_BolsaFamiliaFolhaPagamento.csv	14054243	256.018919687

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	246.638978496
201408_BolsaFamiliaFolhaPagamento.csv	14131123	252.251428574
201409_BolsaFamiliaFolhaPagamento.csv	14143630	263.366349883
201410_BolsaFamiliaFolhaPagamento.csv	14076919	258.606047815
201411_BolsaFamiliaFolhaPagamento.csv	14109947	244.368656819
201412_BolsaFamiliaFolhaPagamento.csv	14054243	268.983466184

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	250.192813358
201408_BolsaFamiliaFolhaPagamento.csv	14131123	254.775235666
201409_BolsaFamiliaFolhaPagamento.csv	14143630	265.114516827
201410_BolsaFamiliaFolhaPagamento.csv	14076919	267.727167703
201411_BolsaFamiliaFolhaPagamento.csv	14109947	256.369716194
201412_BolsaFamiliaFolhaPagamento.csv	14054243	270.014351009

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	258.486314785
201408_BolsaFamiliaFolhaPagamento.csv	14131123	258.333463984
201409_BolsaFamiliaFolhaPagamento.csv	14143630	272.623534694
201410_BolsaFamiliaFolhaPagamento.csv	14076919	270.506142844
201411_BolsaFamiliaFolhaPagamento.csv	14109947	246.363961868
201412_BolsaFamiliaFolhaPagamento.csv	14054243	256.446243976

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	243.019165561
201408_BolsaFamiliaFolhaPagamento.csv	14131123	243.130970912
201409_BolsaFamiliaFolhaPagamento.csv	14143630	252.884932709
201410_BolsaFamiliaFolhaPagamento.csv	14076919	253.213582866
201411_BolsaFamiliaFolhaPagamento.csv	14109947	250.317100977
201412_BolsaFamiliaFolhaPagamento.csv	14054243	254.752951911

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	248.935400677
201408_BolsaFamiliaFolhaPagamento.csv	14131123	259.298922582
201409_BolsaFamiliaFolhaPagamento.csv	14143630	263.483283079
201410_BolsaFamiliaFolhaPagamento.csv	14076919	269.957629183
201411_BolsaFamiliaFolhaPagamento.csv	14109947	268.656896807
201412_BolsaFamiliaFolhaPagamento.csv	14054243	289.671310921

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	252.732888821
201408_BolsaFamiliaFolhaPagamento.csv	14131123	241.816985731
201409_BolsaFamiliaFolhaPagamento.csv	14143630	253.612046914
201410_BolsaFamiliaFolhaPagamento.csv	14076919	260.322569408
201411_BolsaFamiliaFolhaPagamento.csv	14109947	240.697333616
201412_BolsaFamiliaFolhaPagamento.csv	14054243	252.29200512

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	241.652055765
201408_BolsaFamiliaFolhaPagamento.csv	14131123	251.89368481
201409_BolsaFamiliaFolhaPagamento.csv	14143630	251.312068274
201410_BolsaFamiliaFolhaPagamento.csv	14076919	274.195873146
201411_BolsaFamiliaFolhaPagamento.csv	14109947	266.697533878
201412_BolsaFamiliaFolhaPagamento.csv	14054243	261.828715836

