Arquivo	Registros	Tempo
201501_BolsaFamiliaFolhaPagamento.csv	14026988	263.664051302
201502_BolsaFamiliaFolhaPagamento.csv	14042558	290.271875376
201503_BolsaFamiliaFolhaPagamento.csv	14004026	283.131099331
201504_BolsaFamiliaFolhaPagamento.csv	13787678	240.671756843
201505_BolsaFamiliaFolhaPagamento.csv	13779988	243.252295329
201506_BolsaFamiliaFolhaPagamento.csv	13753665	252.884380785

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	243.18202674
201408_BolsaFamiliaFolhaPagamento.csv	14131123	248.839616698
201409_BolsaFamiliaFolhaPagamento.csv	14143630	254.311144873
201410_BolsaFamiliaFolhaPagamento.csv	14076919	252.701907177
201411_BolsaFamiliaFolhaPagamento.csv	14109947	245.925739026
201412_BolsaFamiliaFolhaPagamento.csv	14054243	261.589822032
201501_BolsaFamiliaFolhaPagamento.csv	14026988	263.233384762
201502_BolsaFamiliaFolhaPagamento.csv	14042558	259.796015942
201503_BolsaFamiliaFolhaPagamento.csv	14004026	252.767658771
201504_BolsaFamiliaFolhaPagamento.csv	13787678	256.236828324
201505_BolsaFamiliaFolhaPagamento.csv	13779988	267.439996262
201506_BolsaFamiliaFolhaPagamento.csv	13753665	271.380221246

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	256.63206642
201408_BolsaFamiliaFolhaPagamento.csv	14131123	257.299474128
201409_BolsaFamiliaFolhaPagamento.csv	14143630	265.643142279
201410_BolsaFamiliaFolhaPagamento.csv	14076919	269.003921156
201411_BolsaFamiliaFolhaPagamento.csv	14109947	266.696967203
201412_BolsaFamiliaFolhaPagamento.csv	14054243	288.707104671
201501_BolsaFamiliaFolhaPagamento.csv	14026988	266.22345305
201502_BolsaFamiliaFolhaPagamento.csv	14042558	270.589762943
201503_BolsaFamiliaFolhaPagamento.csv	14004026	275.232812754
201504_BolsaFamiliaFolhaPagamento.csv	13787678	268.444576031
201505_BolsaFamiliaFolhaPagamento.csv	13779988	279.318969904
201506_BolsaFamiliaFolhaPagamento.csv	13753665	253.747032832

