Arquivo	Registros	Tempo
201504_BolsaFamiliaFolhaPagamento.csv	13787678	264.714154563
201505_BolsaFamiliaFolhaPagamento.csv	13779988	261.196999646
201506_BolsaFamiliaFolhaPagamento.csv	13753665	276.542920154

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	271.632633207
201408_BolsaFamiliaFolhaPagamento.csv	14131123	271.959894
201409_BolsaFamiliaFolhaPagamento.csv	14143630	270.59347811
201410_BolsaFamiliaFolhaPagamento.csv	14076919	279.348295514
201411_BolsaFamiliaFolhaPagamento.csv	14109947	284.242582499
201412_BolsaFamiliaFolhaPagamento.csv	14054243	266.792996822
201501_BolsaFamiliaFolhaPagamento.csv	14026988	271.097690859
201502_BolsaFamiliaFolhaPagamento.csv	14042558	288.31353465
201503_BolsaFamiliaFolhaPagamento.csv	14004026	271.161295306
201504_BolsaFamiliaFolhaPagamento.csv	13787678	259.982361317
201505_BolsaFamiliaFolhaPagamento.csv	13779988	268.424437743
201506_BolsaFamiliaFolhaPagamento.csv	13753665	281.864453287

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	274.201322783
201408_BolsaFamiliaFolhaPagamento.csv	14131123	274.815928856
201409_BolsaFamiliaFolhaPagamento.csv	14143630	273.393814598
201410_BolsaFamiliaFolhaPagamento.csv	14076919	283.876090399
201411_BolsaFamiliaFolhaPagamento.csv	14109947	284.188787358
201412_BolsaFamiliaFolhaPagamento.csv	14054243	272.268602502
201501_BolsaFamiliaFolhaPagamento.csv	14026988	276.679690051
201502_BolsaFamiliaFolhaPagamento.csv	14042558	295.432277067
201503_BolsaFamiliaFolhaPagamento.csv	14004026	277.458048842
201504_BolsaFamiliaFolhaPagamento.csv	13787678	271.261834698
201505_BolsaFamiliaFolhaPagamento.csv	13779988	276.461311802
201506_BolsaFamiliaFolhaPagamento.csv	13753665	291.291972439

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	278.477977439
201408_BolsaFamiliaFolhaPagamento.csv	14131123	278.295981503
201409_BolsaFamiliaFolhaPagamento.csv	14143630	274.122148302
201410_BolsaFamiliaFolhaPagamento.csv	14076919	283.738779274
201411_BolsaFamiliaFolhaPagamento.csv	14109947	290.910451135
201412_BolsaFamiliaFolhaPagamento.csv	14054243	280.19299303
201501_BolsaFamiliaFolhaPagamento.csv	14026988	281.581979331
201502_BolsaFamiliaFolhaPagamento.csv	14042558	292.146127469
201503_BolsaFamiliaFolhaPagamento.csv	14004026	278.779340269
201504_BolsaFamiliaFolhaPagamento.csv	13787678	277.544619223
201505_BolsaFamiliaFolhaPagamento.csv	13779988	281.945566192
201506_BolsaFamiliaFolhaPagamento.csv	13753665	296.990415264

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	286.33409652
201408_BolsaFamiliaFolhaPagamento.csv	14131123	287.111959686
201409_BolsaFamiliaFolhaPagamento.csv	14143630	284.158477268
201410_BolsaFamiliaFolhaPagamento.csv	14076919	297.248275869
201411_BolsaFamiliaFolhaPagamento.csv	14109947	298.813991696
201412_BolsaFamiliaFolhaPagamento.csv	14054243	279.043267878
201501_BolsaFamiliaFolhaPagamento.csv	14026988	270.754210418
201502_BolsaFamiliaFolhaPagamento.csv	14042558	281.062614455
201503_BolsaFamiliaFolhaPagamento.csv	14004026	268.560417366
201504_BolsaFamiliaFolhaPagamento.csv	13787678	264.151618407
201505_BolsaFamiliaFolhaPagamento.csv	13779988	267.157898968
201506_BolsaFamiliaFolhaPagamento.csv	13753665	278.375166843

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	272.504729607
201408_BolsaFamiliaFolhaPagamento.csv	14131123	267.364915575
201409_BolsaFamiliaFolhaPagamento.csv	14143630	270.637927028
201410_BolsaFamiliaFolhaPagamento.csv	14076919	280.245909889
201411_BolsaFamiliaFolhaPagamento.csv	14109947	283.860854949
201412_BolsaFamiliaFolhaPagamento.csv	14054243	267.896207969
201501_BolsaFamiliaFolhaPagamento.csv	14026988	277.080477099
201502_BolsaFamiliaFolhaPagamento.csv	14042558	290.866418518
201503_BolsaFamiliaFolhaPagamento.csv	14004026	285.990599475
201504_BolsaFamiliaFolhaPagamento.csv	13787678	279.779340459
201505_BolsaFamiliaFolhaPagamento.csv	13779988	285.046198124
201506_BolsaFamiliaFolhaPagamento.csv	13753665	283.83581213

