Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	277.59721999
201408_BolsaFamiliaFolhaPagamento.csv	14131123	257.919439359
201409_BolsaFamiliaFolhaPagamento.csv	14143630	256.216768722
201410_BolsaFamiliaFolhaPagamento.csv	14076919	258.633527105
201411_BolsaFamiliaFolhaPagamento.csv	14109947	256.379730307
201412_BolsaFamiliaFolhaPagamento.csv	14054243	252.559571716
201501_BolsaFamiliaFolhaPagamento.csv	14026988	255.916924378
201502_BolsaFamiliaFolhaPagamento.csv	14042558	254.828604955
201503_BolsaFamiliaFolhaPagamento.csv	14004026	253.830042486
201504_BolsaFamiliaFolhaPagamento.csv	13787678	246.998861877
201505_BolsaFamiliaFolhaPagamento.csv	13779988	248.6210523
201506_BolsaFamiliaFolhaPagamento.csv	13753665	247.515685933

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	263.498946032
201408_BolsaFamiliaFolhaPagamento.csv	14131123	263.487360647
201409_BolsaFamiliaFolhaPagamento.csv	14143630	258.917104392
201410_BolsaFamiliaFolhaPagamento.csv	14076919	258.296431141
201411_BolsaFamiliaFolhaPagamento.csv	14109947	260.604256779
201412_BolsaFamiliaFolhaPagamento.csv	14054243	257.526920616
201501_BolsaFamiliaFolhaPagamento.csv	14026988	260.841108507
201502_BolsaFamiliaFolhaPagamento.csv	14042558	262.1631672
201503_BolsaFamiliaFolhaPagamento.csv	14004026	264.728829651
201504_BolsaFamiliaFolhaPagamento.csv	13787678	255.898944914
201505_BolsaFamiliaFolhaPagamento.csv	13779988	250.083349472
201506_BolsaFamiliaFolhaPagamento.csv	13753665	255.176423739

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	267.740168564
201408_BolsaFamiliaFolhaPagamento.csv	14131123	261.43614782
201409_BolsaFamiliaFolhaPagamento.csv	14143630	263.026659719
201410_BolsaFamiliaFolhaPagamento.csv	14076919	263.449735059
201411_BolsaFamiliaFolhaPagamento.csv	14109947	255.61242777
201412_BolsaFamiliaFolhaPagamento.csv	14054243	261.35966403
201501_BolsaFamiliaFolhaPagamento.csv	14026988	261.976913906
201502_BolsaFamiliaFolhaPagamento.csv	14042558	264.126893244
201503_BolsaFamiliaFolhaPagamento.csv	14004026	264.16009152
201504_BolsaFamiliaFolhaPagamento.csv	13787678	256.119007873
201505_BolsaFamiliaFolhaPagamento.csv	13779988	251.83178278
201506_BolsaFamiliaFolhaPagamento.csv	13753665	260.40263943

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	266.090976037
201408_BolsaFamiliaFolhaPagamento.csv	14131123	261.951258742
201409_BolsaFamiliaFolhaPagamento.csv	14143630	261.479768413
201410_BolsaFamiliaFolhaPagamento.csv	14076919	262.947076129
201411_BolsaFamiliaFolhaPagamento.csv	14109947	262.672265433
201412_BolsaFamiliaFolhaPagamento.csv	14054243	263.461709491
201501_BolsaFamiliaFolhaPagamento.csv	14026988	260.724086999
201502_BolsaFamiliaFolhaPagamento.csv	14042558	261.705275246
201503_BolsaFamiliaFolhaPagamento.csv	14004026	261.767019046
201504_BolsaFamiliaFolhaPagamento.csv	13787678	258.079453501
201505_BolsaFamiliaFolhaPagamento.csv	13779988	258.127162799
201506_BolsaFamiliaFolhaPagamento.csv	13753665	260.922576484

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	268.041144999
201408_BolsaFamiliaFolhaPagamento.csv	14131123	263.429319933
201409_BolsaFamiliaFolhaPagamento.csv	14143630	265.615911286
201410_BolsaFamiliaFolhaPagamento.csv	14076919	260.99997161
201411_BolsaFamiliaFolhaPagamento.csv	14109947	262.155795108
201412_BolsaFamiliaFolhaPagamento.csv	14054243	264.546839288
201501_BolsaFamiliaFolhaPagamento.csv	14026988	265.149545164
201502_BolsaFamiliaFolhaPagamento.csv	14042558	260.99221042
201503_BolsaFamiliaFolhaPagamento.csv	14004026	265.185431799
201504_BolsaFamiliaFolhaPagamento.csv	13787678	257.334080007
201505_BolsaFamiliaFolhaPagamento.csv	13779988	259.959406015
201506_BolsaFamiliaFolhaPagamento.csv	13753665	254.738759168

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	267.143579828
201408_BolsaFamiliaFolhaPagamento.csv	14131123	264.15017452
201409_BolsaFamiliaFolhaPagamento.csv	14143630	259.719300146
201410_BolsaFamiliaFolhaPagamento.csv	14076919	265.379133456
201411_BolsaFamiliaFolhaPagamento.csv	14109947	262.707423394
201412_BolsaFamiliaFolhaPagamento.csv	14054243	262.507055288
201501_BolsaFamiliaFolhaPagamento.csv	14026988	262.207447885
201502_BolsaFamiliaFolhaPagamento.csv	14042558	270.368253386
201503_BolsaFamiliaFolhaPagamento.csv	14004026	268.665459642
201504_BolsaFamiliaFolhaPagamento.csv	13787678	257.377243978
201505_BolsaFamiliaFolhaPagamento.csv	13779988	260.659965756
201506_BolsaFamiliaFolhaPagamento.csv	13753665	262.16987339

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	266.62706017
201408_BolsaFamiliaFolhaPagamento.csv	14131123	261.434619829
201409_BolsaFamiliaFolhaPagamento.csv	14143630	263.666785127
201410_BolsaFamiliaFolhaPagamento.csv	14076919	260.127116684
201411_BolsaFamiliaFolhaPagamento.csv	14109947	262.98623354
201412_BolsaFamiliaFolhaPagamento.csv	14054243	262.210692781
201501_BolsaFamiliaFolhaPagamento.csv	14026988	261.8508705
201502_BolsaFamiliaFolhaPagamento.csv	14042558	264.409878387
201503_BolsaFamiliaFolhaPagamento.csv	14004026	268.85967377
201504_BolsaFamiliaFolhaPagamento.csv	13787678	259.996556922
201505_BolsaFamiliaFolhaPagamento.csv	13779988	258.047186895
201506_BolsaFamiliaFolhaPagamento.csv	13753665	261.603575595

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	266.811628412
201408_BolsaFamiliaFolhaPagamento.csv	14131123	262.970595227
201409_BolsaFamiliaFolhaPagamento.csv	14143630	266.431192925
201410_BolsaFamiliaFolhaPagamento.csv	14076919	264.599235173
201411_BolsaFamiliaFolhaPagamento.csv	14109947	263.742610151
201412_BolsaFamiliaFolhaPagamento.csv	14054243	267.500878636
201501_BolsaFamiliaFolhaPagamento.csv	14026988	266.122016787
201502_BolsaFamiliaFolhaPagamento.csv	14042558	264.790334328
201503_BolsaFamiliaFolhaPagamento.csv	14004026	268.460269863
201504_BolsaFamiliaFolhaPagamento.csv	13787678	259.414975082
201505_BolsaFamiliaFolhaPagamento.csv	13779988	261.30907056
201506_BolsaFamiliaFolhaPagamento.csv	13753665	261.199981415

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	268.730797201
201408_BolsaFamiliaFolhaPagamento.csv	14131123	263.941686137
201409_BolsaFamiliaFolhaPagamento.csv	14143630	264.189696112
201410_BolsaFamiliaFolhaPagamento.csv	14076919	260.677892989
201411_BolsaFamiliaFolhaPagamento.csv	14109947	264.258684504
201412_BolsaFamiliaFolhaPagamento.csv	14054243	260.666034603
201501_BolsaFamiliaFolhaPagamento.csv	14026988	262.85860068
201502_BolsaFamiliaFolhaPagamento.csv	14042558	258.717493386
201503_BolsaFamiliaFolhaPagamento.csv	14004026	266.533175751
201504_BolsaFamiliaFolhaPagamento.csv	13787678	258.12983799
201505_BolsaFamiliaFolhaPagamento.csv	13779988	260.662745133
201506_BolsaFamiliaFolhaPagamento.csv	13753665	253.206826895

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	267.589910213
201408_BolsaFamiliaFolhaPagamento.csv	14131123	264.607024809
201409_BolsaFamiliaFolhaPagamento.csv	14143630	265.790039817
201410_BolsaFamiliaFolhaPagamento.csv	14076919	263.562918487
201411_BolsaFamiliaFolhaPagamento.csv	14109947	262.942670424
201412_BolsaFamiliaFolhaPagamento.csv	14054243	264.864272273
201501_BolsaFamiliaFolhaPagamento.csv	14026988	262.454010564
201502_BolsaFamiliaFolhaPagamento.csv	14042558	266.174413418
201503_BolsaFamiliaFolhaPagamento.csv	14004026	266.020394493
201504_BolsaFamiliaFolhaPagamento.csv	13787678	257.391908666
201505_BolsaFamiliaFolhaPagamento.csv	13779988	258.557935845
201506_BolsaFamiliaFolhaPagamento.csv	13753665	257.162601159

