Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	314.263279177
201408_BolsaFamiliaFolhaPagamento.csv	14131123	305.237814157
201409_BolsaFamiliaFolhaPagamento.csv	14143630	295.836425855
201410_BolsaFamiliaFolhaPagamento.csv	14076919	302.575153387
201411_BolsaFamiliaFolhaPagamento.csv	14109947	307.301441806
201412_BolsaFamiliaFolhaPagamento.csv	14054243	298.259396555
201501_BolsaFamiliaFolhaPagamento.csv	14026988	315.431180652
201502_BolsaFamiliaFolhaPagamento.csv	14042558	300.045421011
201503_BolsaFamiliaFolhaPagamento.csv	14004026	296.537881831
201504_BolsaFamiliaFolhaPagamento.csv	13787678	292.334916041
201505_BolsaFamiliaFolhaPagamento.csv	13779988	290.74759564
201506_BolsaFamiliaFolhaPagamento.csv	13753665	293.690436962
201507_BolsaFamiliaFolhaPagamento.csv	13861879	311.210783484
201508_BolsaFamiliaFolhaPagamento.csv	13823829	293.392529928
201509_BolsaFamiliaFolhaPagamento.csv	13912767	294.846157726
201510_BolsaFamiliaFolhaPagamento.csv	14002752	299.891357801
201511_BolsaFamiliaFolhaPagamento.csv	13815096	300.302204301
201512_BolsaFamiliaFolhaPagamento.csv	13980491	299.422905629
201601_BolsaFamiliaFolhaPagamento.csv	14020581	308.633522547
201602_BolsaFamiliaFolhaPagamento.csv	14008965	298.84796823
201603_BolsaFamiliaFolhaPagamento.csv	13868458	294.491668691
201604_BolsaFamiliaFolhaPagamento.csv	13932487	292.585217391
201605_BolsaFamiliaFolhaPagamento.csv	13872465	290.00627876
201606_BolsaFamiliaFolhaPagamento.csv	13849866	299.869085406

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	297.833657503
201408_BolsaFamiliaFolhaPagamento.csv	14131123	300.445399587
201409_BolsaFamiliaFolhaPagamento.csv	14143630	297.430664561
201410_BolsaFamiliaFolhaPagamento.csv	14076919	301.745557881
201411_BolsaFamiliaFolhaPagamento.csv	14109947	303.065250395
201412_BolsaFamiliaFolhaPagamento.csv	14054243	299.275913074
201501_BolsaFamiliaFolhaPagamento.csv	14026988	321.81057629
201502_BolsaFamiliaFolhaPagamento.csv	14042558	308.307346168
201503_BolsaFamiliaFolhaPagamento.csv	14004026	293.404590663
201504_BolsaFamiliaFolhaPagamento.csv	13787678	292.621790098
201505_BolsaFamiliaFolhaPagamento.csv	13779988	304.463239803
201506_BolsaFamiliaFolhaPagamento.csv	13753665	293.303937776
201507_BolsaFamiliaFolhaPagamento.csv	13861879	315.817525098
201508_BolsaFamiliaFolhaPagamento.csv	13823829	293.802305231
201509_BolsaFamiliaFolhaPagamento.csv	13912767	295.063152678
201510_BolsaFamiliaFolhaPagamento.csv	14002752	302.101943466
201511_BolsaFamiliaFolhaPagamento.csv	13815096	302.236224804
201512_BolsaFamiliaFolhaPagamento.csv	13980491	306.224597645
201601_BolsaFamiliaFolhaPagamento.csv	14020581	316.471638556
201602_BolsaFamiliaFolhaPagamento.csv	14008965	311.685564046
201603_BolsaFamiliaFolhaPagamento.csv	13868458	290.963467856
201604_BolsaFamiliaFolhaPagamento.csv	13932487	283.878197481
201605_BolsaFamiliaFolhaPagamento.csv	13872465	297.4714431
201606_BolsaFamiliaFolhaPagamento.csv	13849866	303.91638327

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	294.973954059
201408_BolsaFamiliaFolhaPagamento.csv	14131123	298.076135776
201409_BolsaFamiliaFolhaPagamento.csv	14143630	290.168826473
201410_BolsaFamiliaFolhaPagamento.csv	14076919	296.114489276
201411_BolsaFamiliaFolhaPagamento.csv	14109947	297.177119288
201412_BolsaFamiliaFolhaPagamento.csv	14054243	291.285476536
201501_BolsaFamiliaFolhaPagamento.csv	14026988	306.350753741
201502_BolsaFamiliaFolhaPagamento.csv	14042558	295.24780624
201503_BolsaFamiliaFolhaPagamento.csv	14004026	288.946998007
201504_BolsaFamiliaFolhaPagamento.csv	13787678	288.875485553
201505_BolsaFamiliaFolhaPagamento.csv	13779988	286.259517361
201506_BolsaFamiliaFolhaPagamento.csv	13753665	293.865516086
201507_BolsaFamiliaFolhaPagamento.csv	13861879	313.70396038
201508_BolsaFamiliaFolhaPagamento.csv	13823829	292.73544533
201509_BolsaFamiliaFolhaPagamento.csv	13912767	291.116480776
201510_BolsaFamiliaFolhaPagamento.csv	14002752	303.163253993
201511_BolsaFamiliaFolhaPagamento.csv	13815096	295.818712142
201512_BolsaFamiliaFolhaPagamento.csv	13980491	304.0901333
201601_BolsaFamiliaFolhaPagamento.csv	14020581	306.612182419
201602_BolsaFamiliaFolhaPagamento.csv	14008965	296.109370984
201603_BolsaFamiliaFolhaPagamento.csv	13868458	293.782529009
201604_BolsaFamiliaFolhaPagamento.csv	13932487	292.991627344
201605_BolsaFamiliaFolhaPagamento.csv	13872465	290.38731133
201606_BolsaFamiliaFolhaPagamento.csv	13849866	295.589862121

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	295.633430568
201408_BolsaFamiliaFolhaPagamento.csv	14131123	295.12826252
201409_BolsaFamiliaFolhaPagamento.csv	14143630	289.758790288
201410_BolsaFamiliaFolhaPagamento.csv	14076919	295.981309553
201411_BolsaFamiliaFolhaPagamento.csv	14109947	297.180914996
201412_BolsaFamiliaFolhaPagamento.csv	14054243	291.160268366
201501_BolsaFamiliaFolhaPagamento.csv	14026988	306.624876755
201502_BolsaFamiliaFolhaPagamento.csv	14042558	302.312149392
201503_BolsaFamiliaFolhaPagamento.csv	14004026	291.996412472
201504_BolsaFamiliaFolhaPagamento.csv	13787678	285.747413931
201505_BolsaFamiliaFolhaPagamento.csv	13779988	292.846114963
201506_BolsaFamiliaFolhaPagamento.csv	13753665	287.730942193
201507_BolsaFamiliaFolhaPagamento.csv	13861879	304.774927992
201508_BolsaFamiliaFolhaPagamento.csv	13823829	288.497854147
201509_BolsaFamiliaFolhaPagamento.csv	13912767	290.181185021
201510_BolsaFamiliaFolhaPagamento.csv	14002752	297.478985496
201511_BolsaFamiliaFolhaPagamento.csv	13815096	292.218287655
201512_BolsaFamiliaFolhaPagamento.csv	13980491	296.491688132
201601_BolsaFamiliaFolhaPagamento.csv	14020581	311.394205921
201602_BolsaFamiliaFolhaPagamento.csv	14008965	297.239552864
201603_BolsaFamiliaFolhaPagamento.csv	13868458	295.038409734
201604_BolsaFamiliaFolhaPagamento.csv	13932487	286.596702398
201605_BolsaFamiliaFolhaPagamento.csv	13872465	290.350522313
201606_BolsaFamiliaFolhaPagamento.csv	13849866	298.410513884

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	302.688494306
201408_BolsaFamiliaFolhaPagamento.csv	14131123	295.78686817
201409_BolsaFamiliaFolhaPagamento.csv	14143630	293.75883449
201410_BolsaFamiliaFolhaPagamento.csv	14076919	300.92151952
201411_BolsaFamiliaFolhaPagamento.csv	14109947	303.271074797
201412_BolsaFamiliaFolhaPagamento.csv	14054243	291.243171273
201501_BolsaFamiliaFolhaPagamento.csv	14026988	312.279477895
201502_BolsaFamiliaFolhaPagamento.csv	14042558	302.540328927
201503_BolsaFamiliaFolhaPagamento.csv	14004026	292.61981844
201504_BolsaFamiliaFolhaPagamento.csv	13787678	288.081610996
201505_BolsaFamiliaFolhaPagamento.csv	13779988	292.618080816
201506_BolsaFamiliaFolhaPagamento.csv	13753665	293.537396883
201507_BolsaFamiliaFolhaPagamento.csv	13861879	307.334891569
