Arquivo	Registros	Tempo
201603_BolsaFamiliaFolhaPagamento.csv	13868458	254.467729145
201604_BolsaFamiliaFolhaPagamento.csv	13932487	258.611416095
201605_BolsaFamiliaFolhaPagamento.csv	13872465	258.394932731
201606_BolsaFamiliaFolhaPagamento.csv	13849866	254.419863557

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	262.778210669
201408_BolsaFamiliaFolhaPagamento.csv	14131123	261.141160154
201409_BolsaFamiliaFolhaPagamento.csv	14143630	260.236072706
201410_BolsaFamiliaFolhaPagamento.csv	14076919	263.130714556
201411_BolsaFamiliaFolhaPagamento.csv	14109947	259.4324996
201412_BolsaFamiliaFolhaPagamento.csv	14054243	257.252980735
201501_BolsaFamiliaFolhaPagamento.csv	14026988	260.119885914
201502_BolsaFamiliaFolhaPagamento.csv	14042558	264.118452005
201503_BolsaFamiliaFolhaPagamento.csv	14004026	257.377567049
201504_BolsaFamiliaFolhaPagamento.csv	13787678	255.678536413
201505_BolsaFamiliaFolhaPagamento.csv	13779988	254.481909253
201506_BolsaFamiliaFolhaPagamento.csv	13753665	256.50363833
201507_BolsaFamiliaFolhaPagamento.csv	13861879	258.6512473
201508_BolsaFamiliaFolhaPagamento.csv	13823829	254.554544175
201509_BolsaFamiliaFolhaPagamento.csv	13912767	263.590563631
201510_BolsaFamiliaFolhaPagamento.csv	14002752	274.100820618
201511_BolsaFamiliaFolhaPagamento.csv	13815096	258.285087997
201512_BolsaFamiliaFolhaPagamento.csv	13980491	259.464517972
201601_BolsaFamiliaFolhaPagamento.csv	14020581	265.393210807
201602_BolsaFamiliaFolhaPagamento.csv	14008965	261.755665367
201603_BolsaFamiliaFolhaPagamento.csv	13868458	258.307934211
201604_BolsaFamiliaFolhaPagamento.csv	13932487	259.924591705
201605_BolsaFamiliaFolhaPagamento.csv	13872465	259.170420164
201606_BolsaFamiliaFolhaPagamento.csv	13849866	255.868864764

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	265.217359876
201408_BolsaFamiliaFolhaPagamento.csv	14131123	259.365813423
201409_BolsaFamiliaFolhaPagamento.csv	14143630	260.222097401
201410_BolsaFamiliaFolhaPagamento.csv	14076919	263.041660301
201411_BolsaFamiliaFolhaPagamento.csv	14109947	260.283444483
201412_BolsaFamiliaFolhaPagamento.csv	14054243	257.924076586
201501_BolsaFamiliaFolhaPagamento.csv	14026988	260.788599177
