Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	275.05608515
201408_BolsaFamiliaFolhaPagamento.csv	14131123	263.849292602
201409_BolsaFamiliaFolhaPagamento.csv	14143630	264.239350954
201410_BolsaFamiliaFolhaPagamento.csv	14076919	267.537239775
201411_BolsaFamiliaFolhaPagamento.csv	14109947	262.846071942
201412_BolsaFamiliaFolhaPagamento.csv	14054243	263.030900805
201501_BolsaFamiliaFolhaPagamento.csv	14026988	272.348897078
201502_BolsaFamiliaFolhaPagamento.csv	14042558	268.4287802
201503_BolsaFamiliaFolhaPagamento.csv	14004026	261.664658624
201504_BolsaFamiliaFolhaPagamento.csv	13787678	264.821777682
201505_BolsaFamiliaFolhaPagamento.csv	13779988	256.495191305
201506_BolsaFamiliaFolhaPagamento.csv	13753665	260.319044148
201507_BolsaFamiliaFolhaPagamento.csv	13861879	257.557135211
201508_BolsaFamiliaFolhaPagamento.csv	13823829	278.318824308
201509_BolsaFamiliaFolhaPagamento.csv	13912767	265.427635356
201510_BolsaFamiliaFolhaPagamento.csv	14002752	264.914946931
201511_BolsaFamiliaFolhaPagamento.csv	13815096	267.645012812
201512_BolsaFamiliaFolhaPagamento.csv	13980491	262.510549234
201601_BolsaFamiliaFolhaPagamento.csv	14020581	267.590895853
201602_BolsaFamiliaFolhaPagamento.csv	14008965	268.536705815
201603_BolsaFamiliaFolhaPagamento.csv	13868458	258.064217109
201604_BolsaFamiliaFolhaPagamento.csv	13932487	261.619461058
201605_BolsaFamiliaFolhaPagamento.csv	13872465	265.038756391
201606_BolsaFamiliaFolhaPagamento.csv	13849866	260.128697366

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	273.057455242
201408_BolsaFamiliaFolhaPagamento.csv	14131123	269.908900429
201409_BolsaFamiliaFolhaPagamento.csv	14143630	263.77464076
201410_BolsaFamiliaFolhaPagamento.csv	14076919	269.174269666
201411_BolsaFamiliaFolhaPagamento.csv	14109947	271.495851432
201412_BolsaFamiliaFolhaPagamento.csv	14054243	266.85765592
201501_BolsaFamiliaFolhaPagamento.csv	14026988	271.338013106
201502_BolsaFamiliaFolhaPagamento.csv	14042558	266.969806059
201503_BolsaFamiliaFolhaPagamento.csv	14004026	265.108774226
201504_BolsaFamiliaFolhaPagamento.csv	13787678	266.696874271
201505_BolsaFamiliaFolhaPagamento.csv	13779988	255.867225272
201506_BolsaFamiliaFolhaPagamento.csv	13753665	258.479383772
201507_BolsaFamiliaFolhaPagamento.csv	13861879	270.630243912
201508_BolsaFamiliaFolhaPagamento.csv	13823829	279.57367176
201509_BolsaFamiliaFolhaPagamento.csv	13912767	263.285165559
201510_BolsaFamiliaFolhaPagamento.csv	14002752	263.815216417
201511_BolsaFamiliaFolhaPagamento.csv	13815096	268.40784927
201512_BolsaFamiliaFolhaPagamento.csv	13980491	263.791115328
201601_BolsaFamiliaFolhaPagamento.csv	14020581	270.597151284
201602_BolsaFamiliaFolhaPagamento.csv	14008965	267.45058293
201603_BolsaFamiliaFolhaPagamento.csv	13868458	267.531746999
201604_BolsaFamiliaFolhaPagamento.csv	13932487	260.313089009
201605_BolsaFamiliaFolhaPagamento.csv	13872465	261.303540727
201606_BolsaFamiliaFolhaPagamento.csv	13849866	267.258291772

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	275.419791625
201408_BolsaFamiliaFolhaPagamento.csv	14131123	264.586563789
201409_BolsaFamiliaFolhaPagamento.csv	14143630	266.901728942
201410_BolsaFamiliaFolhaPagamento.csv	14076919	269.898863632
201411_BolsaFamiliaFolhaPagamento.csv	14109947	271.654399274
201412_BolsaFamiliaFolhaPagamento.csv	14054243	262.107154608
201501_BolsaFamiliaFolhaPagamento.csv	14026988	268.756527692
201502_BolsaFamiliaFolhaPagamento.csv	14042558	271.723041951
201503_BolsaFamiliaFolhaPagamento.csv	14004026	267.79920956
201504_BolsaFamiliaFolhaPagamento.csv	13787678	259.079233849
201505_BolsaFamiliaFolhaPagamento.csv	13779988	260.281591624
201506_BolsaFamiliaFolhaPagamento.csv	13753665	264.33920421
201507_BolsaFamiliaFolhaPagamento.csv	13861879	262.631240913
201508_BolsaFamiliaFolhaPagamento.csv	13823829	288.072637304
201509_BolsaFamiliaFolhaPagamento.csv	13912767	262.076338665
201510_BolsaFamiliaFolhaPagamento.csv	14002752	268.66408309
201511_BolsaFamiliaFolhaPagamento.csv	13815096	265.87720819
201512_BolsaFamiliaFolhaPagamento.csv	13980491	262.303912537
201601_BolsaFamiliaFolhaPagamento.csv	14020581	269.7969431
201602_BolsaFamiliaFolhaPagamento.csv	14008965	273.102952182
201603_BolsaFamiliaFolhaPagamento.csv	13868458	261.035765665
201604_BolsaFamiliaFolhaPagamento.csv	13932487	264.433084029
201605_BolsaFamiliaFolhaPagamento.csv	13872465	260.115219678
201606_BolsaFamiliaFolhaPagamento.csv	13849866	272.605950944

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	273.13155537
201408_BolsaFamiliaFolhaPagamento.csv	14131123	271.142552805
201409_BolsaFamiliaFolhaPagamento.csv	14143630	271.282857754
201410_BolsaFamiliaFolhaPagamento.csv	14076919	270.166273201
201411_BolsaFamiliaFolhaPagamento.csv	14109947	271.685270249
201412_BolsaFamiliaFolhaPagamento.csv	14054243	270.44558858
201501_BolsaFamiliaFolhaPagamento.csv	14026988	276.433569916
201502_BolsaFamiliaFolhaPagamento.csv	14042558	271.88083806
201503_BolsaFamiliaFolhaPagamento.csv	14004026	265.559286924
201504_BolsaFamiliaFolhaPagamento.csv	13787678	269.472887968
201505_BolsaFamiliaFolhaPagamento.csv	13779988	265.234596916
201506_BolsaFamiliaFolhaPagamento.csv	13753665	265.514258236
201507_BolsaFamiliaFolhaPagamento.csv	13861879	265.946141301
201508_BolsaFamiliaFolhaPagamento.csv	13823829	288.1176696
201509_BolsaFamiliaFolhaPagamento.csv	13912767	267.803415317
201510_BolsaFamiliaFolhaPagamento.csv	14002752	263.822255106
201511_BolsaFamiliaFolhaPagamento.csv	13815096	266.641434596
201512_BolsaFamiliaFolhaPagamento.csv	13980491	266.087210864
201601_BolsaFamiliaFolhaPagamento.csv	14020581	272.689381823
201602_BolsaFamiliaFolhaPagamento.csv	14008965	276.382258622
