Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	272.397262748
201408_BolsaFamiliaFolhaPagamento.csv	14131123	269.612611497
201409_BolsaFamiliaFolhaPagamento.csv	14143630	272.556999059
201410_BolsaFamiliaFolhaPagamento.csv	14076919	267.510342066
201411_BolsaFamiliaFolhaPagamento.csv	14109947	278.211568705
201412_BolsaFamiliaFolhaPagamento.csv	14054243	270.920004542

