Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	285.527970436
201408_BolsaFamiliaFolhaPagamento.csv	14131123	282.17999802
201409_BolsaFamiliaFolhaPagamento.csv	14143630	286.208560373
201410_BolsaFamiliaFolhaPagamento.csv	14076919	284.135147729
201411_BolsaFamiliaFolhaPagamento.csv	14109947	299.476024359
201412_BolsaFamiliaFolhaPagamento.csv	14054243	291.490317976
201501_BolsaFamiliaFolhaPagamento.csv	14026988	285.536646374
201502_BolsaFamiliaFolhaPagamento.csv	14042558	285.245782018
201503_BolsaFamiliaFolhaPagamento.csv	14004026	296.621997079
201504_BolsaFamiliaFolhaPagamento.csv	13787678	288.681859022
201505_BolsaFamiliaFolhaPagamento.csv	13779988	282.657779832
201506_BolsaFamiliaFolhaPagamento.csv	13753665	280.745333894
201507_BolsaFamiliaFolhaPagamento.csv	13861879	286.155425304
201508_BolsaFamiliaFolhaPagamento.csv	13823829	299.812602021
201509_BolsaFamiliaFolhaPagamento.csv	13912767	285.01403715
201510_BolsaFamiliaFolhaPagamento.csv	14002752	283.031113286
201511_BolsaFamiliaFolhaPagamento.csv	13815096	282.513045219
201512_BolsaFamiliaFolhaPagamento.csv	13980491	307.386922153
201601_BolsaFamiliaFolhaPagamento.csv	14020581	310.780602316
201602_BolsaFamiliaFolhaPagamento.csv	14008965	320.363523863
201603_BolsaFamiliaFolhaPagamento.csv	13868458	313.154319802
201604_BolsaFamiliaFolhaPagamento.csv	13932487	293.134091192
201605_BolsaFamiliaFolhaPagamento.csv	13872465	295.426620852
201606_BolsaFamiliaFolhaPagamento.csv	13849866	296.598620056

