Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	354.024146689
201408_BolsaFamiliaFolhaPagamento.csv	14131123	322.24988931
201409_BolsaFamiliaFolhaPagamento.csv	14143630	318.094439242
201410_BolsaFamiliaFolhaPagamento.csv	14076919	317.818774387
201411_BolsaFamiliaFolhaPagamento.csv	14109947	318.945280723
201412_BolsaFamiliaFolhaPagamento.csv	14054243	316.64253708
201501_BolsaFamiliaFolhaPagamento.csv	14026988	324.774255929
201502_BolsaFamiliaFolhaPagamento.csv	14042558	312.042725414
201503_BolsaFamiliaFolhaPagamento.csv	14004026	313.131612986
201504_BolsaFamiliaFolhaPagamento.csv	13787678	275.608270534
201505_BolsaFamiliaFolhaPagamento.csv	13779988	258.725001082
201506_BolsaFamiliaFolhaPagamento.csv	13753665	271.342719086
201507_BolsaFamiliaFolhaPagamento.csv	13861879	263.766147024
201508_BolsaFamiliaFolhaPagamento.csv	13823829	264.426562703
201509_BolsaFamiliaFolhaPagamento.csv	13912767	262.84183567
201510_BolsaFamiliaFolhaPagamento.csv	14002752	268.378914217
201511_BolsaFamiliaFolhaPagamento.csv	13815096	260.189868962
201512_BolsaFamiliaFolhaPagamento.csv	13980491	266.250925426
201601_BolsaFamiliaFolhaPagamento.csv	14020581	263.900205044
201602_BolsaFamiliaFolhaPagamento.csv	14008965	264.608328563
201603_BolsaFamiliaFolhaPagamento.csv	13868458	265.343792549
201604_BolsaFamiliaFolhaPagamento.csv	13932487	266.576104383
201605_BolsaFamiliaFolhaPagamento.csv	13872465	267.488439823
201606_BolsaFamiliaFolhaPagamento.csv	13849866	268.363643477

